"Scaffold"	"Start"	"End"	"Prop_TEs"
"Ca_s1__1"	58200001	58300000	0.24866
"Ca_s1__1"	58300001	58400000	0.21806
"Ca_s1__1"	58400001	58500000	0.17802
"Ca_s1__1"	58500001	58600000	0.22487
"Ca_s1__1"	58600001	58700000	0.25926
"Ca_s1__1"	58700001	58800000	0.32986
"Ca_s1__1"	58800001	58900000	0.27473
"Ca_s1__1"	58900001	59000000	0.21308
"Ca_s1__1"	59000001	59100000	0.34114
"Ca_s1__1"	59100001	59200000	0.312
"Ca_s1__1"	59200001	59300000	0.31909
"Ca_s1__1"	59300001	59400000	0.32146
"Ca_s1__1"	59400001	59500000	0.31477
"Ca_s1__1"	59500001	59600000	0.27645
"Ca_s1__1"	59600001	59700000	0.25576
"Ca_s1__1"	59700001	59800000	0.20767
"Ca_s1__1"	59800001	59900000	0.16159
"Ca_s1__1"	59900001	60000000	0.28219
"Ca_s1__1"	60000001	60100000	0.13919
"Ca_s1__1"	60100001	60200000	0.29774
"Ca_s1__1"	60200001	60300000	0.23394
"Ca_s1__1"	60300001	60400000	0.23364
"Ca_s1__1"	60400001	60500000	0.26423
"Ca_s1__1"	60500001	60600000	0.13847
"Ca_s1__1"	60600001	60700000	0.20385
"Ca_s1__1"	60700001	60800000	0.27558
"Ca_s1__1"	60800001	60900000	0.2866
"Ca_s1__1"	60900001	61000000	0.27147
"Ca_s1__1"	61000001	61100000	0.17757
"Ca_s1__1"	61100001	61200000	0.16922
"Ca_s1__1"	61200001	61300000	0.13645
"Ca_s1__1"	61300001	61400000	0.27394
"Ca_s1__1"	61400001	61500000	0.26094
"Ca_s1__1"	61500001	61600000	0.25281
"Ca_s1__1"	61600001	61700000	0.188
"Ca_s1__1"	61700001	61800000	0.30908
"Ca_s1__1"	61800001	61900000	0.25314
"Ca_s1__1"	61900001	62000000	0.17352
"Ca_s1__1"	62000001	62100000	0.3111
"Ca_s1__1"	62100001	62200000	0.23857
"Ca_s1__1"	62200001	62300000	0.34336
"Ca_s1__1"	62300001	62400000	0.30341
"Ca_s1__1"	62400001	62500000	0.17124
"Ca_s1__1"	62500001	62600000	0.36919
"Ca_s1__1"	62600001	62700000	0.21175
"Ca_s1__1"	62700001	62800000	0.19416
"Ca_s1__1"	62800001	62900000	0.21262
"Ca_s1__1"	62900001	63000000	0.3286
"Ca_s1__1"	63000001	63100000	0.23039
"Ca_s1__1"	63100001	63200000	0.14614
"Ca_s1__1"	63200001	63300000	0.17605
"Ca_s1__1"	63300001	63400000	0.19121
"Ca_s1__1"	63400001	63500000	0.46703
"Ca_s1__1"	63500001	63600000	0.27642
"Ca_s1__1"	63600001	63700000	0.11975
"Ca_s1__1"	63700001	63800000	0.24159
"Ca_s1__1"	63800001	63900000	0.41209
"Ca_s1__1"	63900001	64000000	0.24643
"Ca_s1__1"	64000001	64100000	0.20462
"Ca_s1__1"	64100001	64200000	0.34596
"Ca_s1__1"	64200001	64300000	0.4163
"Ca_s1__1"	64300001	64400000	0.34239
"Ca_s1__1"	64400001	64500000	0.32356
"Ca_s1__1"	64500001	64600000	0.4517
"Ca_s1__1"	64600001	64700000	0.36252
"Ca_s1__1"	64700001	64800000	0.26676
"Ca_s1__1"	64800001	64900000	0.29867
"Ca_s1__1"	64900001	65000000	0.3218
"Ca_s1__1"	65000001	65100000	0.24573
"Ca_s1__1"	65100001	65200000	0.28555
"Ca_s1__1"	65200001	65300000	0.20968
"Ca_s1__1"	65300001	65400000	0.31132
"Ca_s1__1"	65400001	65500000	0.24518
"Ca_s1__1"	65500001	65600000	0.19736
"Ca_s1__1"	65600001	65700000	0.1426
"Ca_s1__1"	65700001	65800000	0.28109
"Ca_s1__1"	65800001	65900000	0.29344
"Ca_s1__1"	65900001	66000000	0.29908
"Ca_s1__1"	66000001	66100000	0.32289
"Ca_s1__1"	66100001	66200000	0.27105
"Ca_s1__1"	66200001	66300000	0.35463
"Ca_s1__1"	66300001	66400000	0.33832
"Ca_s1__1"	66400001	66500000	0.35276
"Ca_s1__1"	66500001	66600000	0.27811
"Ca_s1__1"	66600001	66700000	0.3998
"Ca_s1__1"	66700001	66800000	0.40167
"Ca_s1__1"	66800001	66900000	0.50659
"Ca_s1__1"	66900001	67000000	0.30113
"Ca_s1__1"	67000001	67100000	0.21271
"Ca_s1__1"	67100001	67200000	0.35496
"Ca_s1__1"	67200001	67300000	0.35106
"Ca_s1__1"	67300001	67400000	0.25332
"Ca_s1__1"	67400001	67500000	0.30952
"Ca_s1__1"	67500001	67600000	0.35108
"Ca_s1__1"	67600001	67700000	0.3768
"Ca_s1__1"	67700001	67800000	0.33455
"Ca_s1__1"	67800001	67900000	0.33578
"Ca_s1__1"	67900001	68000000	0.25111
"Ca_s1__1"	68000001	68100000	0.33217
"Ca_s1__1"	68100001	68200000	0.42108
"Ca_s1__1"	68200001	68300000	0.40268
"Ca_s1__1"	68300001	68400000	0.40972
"Ca_s1__1"	68400001	68500000	0.30996
"Ca_s1__1"	68500001	68600000	0.18677
"Ca_s1__1"	68600001	68700000	0.40387
"Ca_s1__1"	68700001	68800000	0.38492
"Ca_s1__1"	68800001	68900000	0.4238
"Ca_s1__1"	68900001	69000000	0.25935
"Ca_s1__1"	69000001	69100000	0.40214
"Ca_s1__1"	69100001	69200000	0.15036
"Ca_s1__1"	69200001	69300000	0.24513
"Ca_s1__1"	69300001	69400000	0.26252
"Ca_s1__1"	69400001	69500000	0.27405
"Ca_s1__1"	69500001	69600000	0.35294
"Ca_s1__1"	69600001	69700000	0.34366
"Ca_s1__1"	69700001	69800000	0.3006
"Ca_s1__1"	69800001	69900000	0.23507
"Ca_s1__1"	69900001	70000000	0.19324
"Ca_s1__1"	70000001	70100000	0.21331
"Ca_s1__1"	70100001	70200000	0.20249
"Ca_s1__1"	70200001	70300000	0.24949
"Ca_s1__1"	70300001	70400000	0.25758
"Ca_s1__1"	70400001	70500000	0.28217
"Ca_s1__1"	70500001	70600000	0.22432
"Ca_s1__1"	70600001	70700000	0.19548
"Ca_s1__1"	70700001	70800000	0.26109
"Ca_s1__1"	70800001	70900000	0.36151
"Ca_s1__1"	70900001	71000000	0.21046
"Ca_s1__1"	71000001	71100000	0.37408
"Ca_s1__1"	71100001	71200000	0.29876
"Ca_s1__1"	71200001	71300000	0.25654
"Ca_s1__1"	71300001	71400000	0.33284
"Ca_s1__1"	71400001	71500000	0.29665
"Ca_s1__1"	71500001	71600000	0.18454
"Ca_s1__1"	71600001	71700000	0.26619
"Ca_s1__1"	71700001	71800000	0.39267
"Ca_s1__1"	71800001	71900000	0.17286
"Ca_s1__1"	71900001	72000000	0.21084
"Ca_s1__1"	72000001	72100000	0.17786
"Ca_s1__1"	72100001	72200000	0.35896
"Ca_s1__1"	72200001	72300000	0.09957
"Ca_s1__1"	72300001	72400000	0.15688
"Ca_s1__1"	72400001	72500000	0.15003
"Ca_s1__1"	72500001	72600000	0.28385
"Ca_s1__1"	72600001	72700000	0.36294
"Ca_s1__1"	72700001	72800000	0.29199
"Ca_s1__1"	72800001	72900000	0.27369
"Ca_s1__1"	72900001	73000000	0.40865
"Ca_s1__1"	73000001	73100000	0.30495
"Ca_s1__1"	73100001	73200000	0.35103
"Ca_s1__1"	73200001	73300000	0.24074
"Ca_s1__1"	73300001	73400000	0.36637
"Ca_s1__1"	73400001	73500000	0.22036
"Ca_s1__1"	73500001	73600000	0.3528
"Ca_s1__1"	73600001	73700000	0.31089
"Ca_s1__1"	73700001	73800000	0.26688
"Ca_s1__1"	73800001	73900000	0.30593
"Ca_s1__1"	73900001	74000000	0.25015
"Ca_s1__1"	74000001	74100000	0.28347
"Ca_s1__1"	74100001	74200000	0.22609
"Ca_s1__1"	74200001	74300000	0.28969
"Ca_s1__1"	74300001	74400000	0.14416
"Ca_s1__1"	74400001	74500000	0.29445
"Ca_s1__1"	74500001	74600000	0.31133
"Ca_s1__1"	74600001	74700000	0.18587
"Ca_s1__1"	74700001	74800000	0.1645
"Ca_s1__1"	74800001	74900000	0.3221
"Ca_s1__1"	74900001	75000000	0.23176
"Ca_s1__1"	75000001	75100000	0.20741
"Ca_s1__1"	75100001	75200000	0.26361
"Ca_s1__1"	75200001	75300000	0.3688
"Ca_s1__1"	75300001	75400000	0.37076
"Ca_s1__1"	75400001	75500000	0.25981
"Ca_s1__1"	75500001	75600000	0.19971
"Ca_s1__1"	75600001	75700000	0.29972
"Ca_s1__1"	75700001	75800000	0.14418
"Ca_s1__1"	75800001	75900000	0.15266
"Ca_s1__1"	75900001	76000000	0.25847
"Ca_s1__1"	76000001	76100000	0.15781
"Ca_s1__1"	76100001	76200000	0.20323
"Ca_s1__1"	76200001	76300000	0.20652
"Ca_s1__1"	76300001	76400000	0.21528
"Ca_s1__1"	76400001	76500000	0.20304
"Ca_s1__1"	76500001	76600000	0.29221
"Ca_s1__1"	76600001	76700000	0.3117
"Ca_s1__1"	76700001	76800000	0.26818
"Ca_s1__1"	76800001	76900000	0.26177
"Ca_s1__1"	76900001	77000000	0.20623
"Ca_s1__1"	77000001	77100000	0.35471
"Ca_s1__1"	77100001	77200000	0.3799
"Ca_s1__1"	77200001	77300000	0.31479
"Ca_s1__1"	77300001	77400000	0.46105
"Ca_s1__1"	77400001	77500000	0.33721
"Ca_s1__1"	77500001	77600000	0.29214
"Ca_s1__1"	77600001	77700000	0.40395
"Ca_s1__1"	77700001	77800000	0.39234
"Ca_s1__1"	77800001	77900000	0.36275
"Ca_s1__1"	77900001	78000000	0.43334
"Ca_s1__1"	78000001	78100000	0.23738
"Ca_s1__1"	78100001	78200000	0.37447
"Ca_s1__1"	78200001	78300000	0.41041
"Ca_s1__1"	78300001	78400000	0.3894
"Ca_s1__1"	78400001	78500000	0.36835
"Ca_s1__1"	78500001	78600000	0.37481
"Ca_s1__1"	78600001	78700000	0.46877
"Ca_s1__1"	78700001	78800000	0.37782
"Ca_s1__1"	78800001	78900000	0.48
"Ca_s1__1"	78900001	79000000	0.43093
"Ca_s1__1"	79000001	79100000	0.35365
"Ca_s1__1"	79100001	79200000	0.48521
"Ca_s1__1"	79200001	79300000	0.44674
"Ca_s1__1"	79300001	79400000	0.48427
"Ca_s1__1"	79400001	79500000	0.49749
"Ca_s1__1"	79500001	79600000	0.46618
"Ca_s1__1"	79600001	79700000	0.41448
"Ca_s1__1"	79700001	79800000	0.50807
"Ca_s1__1"	79800001	79900000	0.45886
"Ca_s1__1"	79900001	80000000	0.38407
"Ca_s1__1"	80000001	80100000	0.45864
"Ca_s1__1"	80100001	80200000	0.25646
"Ca_s1__1"	80200001	80300000	0.45675
"Ca_s1__1"	80300001	80400000	0.45601
"Ca_s1__1"	80400001	80500000	0.35462
"Ca_s1__1"	80500001	80600000	0.45249
"Ca_s1__1"	80600001	80700000	0.26229
"Ca_s1__1"	80700001	80800000	0.28416
"Ca_s1__1"	80800001	80900000	0.32933
"Ca_s1__1"	80900001	81000000	0.31778
"Ca_s1__1"	81000001	81100000	0.36525
"Ca_s1__1"	81100001	81200000	0.40839
"Ca_s1__1"	81200001	81300000	0.38425
"Ca_s1__1"	81300001	81400000	0.43772
"Ca_s1__1"	81400001	81500000	0.38187
"Ca_s1__1"	81500001	81600000	0.26633
"Ca_s1__1"	81600001	81700000	0.28609
"Ca_s1__1"	81700001	81800000	0.39028
"Ca_s1__1"	81800001	81900000	0.27284
"Ca_s1__1"	81900001	82000000	0.42137
"Ca_s1__1"	82000001	82100000	0.21399
"Ca_s1__1"	82100001	82200000	0.29804
"Ca_s1__1"	82200001	82300000	0.32926
"Ca_s1__1"	82300001	82400000	0.46043
"Ca_s1__1"	82400001	82500000	0.33523
"Ca_s1__1"	82500001	82600000	0.46535
"Ca_s1__1"	82600001	82700000	0.48111
"Ca_s1__1"	82700001	82800000	0.3415
"Ca_s1__1"	82800001	82900000	0.33366
"Ca_s1__1"	82900001	83000000	0.36491
"Ca_s1__1"	83000001	83100000	0.38449
"Ca_s1__1"	83100001	83200000	0.40656
"Ca_s1__1"	83200001	83300000	0.34402
"Ca_s1__1"	83300001	83400000	0.37144
"Ca_s1__1"	83400001	83500000	0.41728
"Ca_s1__1"	83500001	83600000	0.42413
"Ca_s1__1"	83600001	83700000	0.40263
"Ca_s1__1"	83700001	83800000	0.37164
"Ca_s1__1"	83800001	83900000	0.4839
"Ca_s1__1"	83900001	84000000	0.5199
"Ca_s1__1"	84000001	84100000	0.39543
"Ca_s1__1"	84100001	84200000	0.31891
"Ca_s1__1"	84200001	84300000	0.32812
"Ca_s1__1"	84300001	84400000	0.29563
"Ca_s1__1"	84400001	84500000	0.37678
"Ca_s1__1"	84500001	84600000	0.35571
"Ca_s1__1"	84600001	84700000	0.35367
"Ca_s1__1"	84700001	84800000	0.35252
"Ca_s1__1"	84800001	84900000	0.42455
"Ca_s1__1"	84900001	85000000	0.40412
"Ca_s1__1"	85000001	85100000	0.39444
"Ca_s1__1"	85100001	85200000	0.45687
"Ca_s1__1"	85200001	85300000	0.49563
"Ca_s1__1"	85300001	85400000	0.22756
"Ca_s1__1"	85400001	85500000	0.36384
"Ca_s1__1"	85500001	85600000	0.34502
"Ca_s1__1"	85600001	85700000	0.34213
"Ca_s1__1"	85700001	85800000	0.35839
"Ca_s1__1"	85800001	85900000	0.40926
"Ca_s1__1"	85900001	86000000	0.42353
"Ca_s1__1"	86000001	86100000	0.50321
"Ca_s1__1"	86100001	86200000	0.39065
"Ca_s1__1"	86200001	86300000	0.40259
"Ca_s1__1"	86300001	86400000	0.45501
"Ca_s1__1"	86400001	86500000	0.36551
"Ca_s1__1"	86500001	86600000	0.39265
"Ca_s1__1"	86600001	86700000	0.43225
"Ca_s1__1"	86700001	86800000	0.36985
"Ca_s1__1"	86800001	86900000	0.36687
"Ca_s1__1"	86900001	87000000	0.37813
"Ca_s1__1"	87000001	87100000	0.40443
"Ca_s1__1"	87100001	87200000	0.35807
"Ca_s1__1"	87200001	87300000	0.39103
"Ca_s1__1"	87300001	87400000	0.46284
"Ca_s1__1"	87400001	87500000	0.3977
"Ca_s1__1"	87500001	87600000	0.40436
"Ca_s1__1"	87600001	87700000	0.39989
"Ca_s1__1"	87700001	87800000	0.31563
"Ca_s1__1"	87800001	87900000	0.29972
"Ca_s1__1"	87900001	88000000	0.31455
"Ca_s1__1"	88000001	88100000	0.43497
"Ca_s1__1"	88100001	88200000	0.46815
"Ca_s1__1"	88200001	88300000	0.44983
"Ca_s1__1"	88300001	88400000	0.37638
"Ca_s1__1"	88400001	88500000	0.25579
"Ca_s1__1"	88500001	88600000	0.31576
"Ca_s1__1"	88600001	88700000	0.39023
"Ca_s1__1"	88700001	88800000	0.36209
"Ca_s1__1"	88800001	88900000	0.39045
"Ca_s1__1"	88900001	89000000	0.34851
"Ca_s1__1"	89000001	89100000	0.26797
"Ca_s1__1"	89100001	89200000	0.32092
"Ca_s1__1"	89200001	89300000	0.21641
"Ca_s1__1"	89300001	89400000	0.27694
"Ca_s1__1"	89400001	89500000	0.25624
"Ca_s1__1"	89500001	89600000	0.29391
"Ca_s1__1"	89600001	89700000	0.27776
"Ca_s1__1"	89700001	89800000	0.2083
"Ca_s1__1"	89800001	89900000	0.27902
"Ca_s1__1"	89900001	90000000	0.237
"Ca_s1__1"	90000001	90100000	0.38861
"Ca_s1__1"	90100001	90200000	0.38334
"Ca_s1__1"	90200001	90300000	0.34739
"Ca_s1__1"	90300001	90400000	0.27076
"Ca_s1__1"	90400001	90500000	0.23748
"Ca_s1__1"	90500001	90600000	0.24184
"Ca_s1__1"	90600001	90700000	0.22418
"Ca_s1__1"	90700001	90800000	0.40599
"Ca_s1__1"	90800001	90900000	0.29527
"Ca_s1__1"	90900001	91000000	0.23273
"Ca_s1__1"	91000001	91100000	0.28899
"Ca_s1__1"	91100001	91200000	0.37917
"Ca_s1__1"	91200001	91300000	0.28198
"Ca_s1__1"	91300001	91400000	0.39321
"Ca_s1__1"	91400001	91500000	0.24224
"Ca_s1__1"	91500001	91600000	0.36596
"Ca_s1__1"	91600001	91700000	0.29103
"Ca_s1__1"	91700001	91800000	0.14979
"Ca_s1__1"	91800001	91900000	0.13408
"Ca_s1__1"	91900001	92000000	0.39843
"Ca_s1__1"	92000001	92100000	0.28488
"Ca_s1__1"	92100001	92200000	0.19704
"Ca_s1__1"	92200001	92300000	0.33546
"Ca_s1__1"	92300001	92400000	0.30404
"Ca_s1__1"	92400001	92500000	0.38248
"Ca_s1__1"	92500001	92600000	0.38082
"Ca_s1__1"	92600001	92700000	0.38702
"Ca_s1__1"	92700001	92800000	0.33156
"Ca_s1__1"	92800001	92900000	0.13869
"Ca_s1__1"	92900001	93000000	0.25201
"Ca_s1__1"	93000001	93100000	0.30672
"Ca_s1__1"	93100001	93200000	0.29031
"Ca_s1__1"	93200001	93300000	0.39647
"Ca_s1__1"	93300001	93400000	0.36797
"Ca_s1__1"	93400001	93500000	0.43818
"Ca_s1__1"	93500001	93600000	0.34733
"Ca_s1__1"	93600001	93700000	0.3652
"Ca_s1__1"	93700001	93800000	0.23814
"Ca_s1__1"	93800001	93900000	0.33593
"Ca_s1__1"	93900001	94000000	0.22805
"Ca_s1__1"	94000001	94100000	0.18453
"Ca_s1__1"	94100001	94200000	0.27611
"Ca_s1__1"	94200001	94300000	0.18459
"Ca_s1__1"	94300001	94400000	0.20942
"Ca_s1__1"	94400001	94500000	0.19297
"Ca_s1__1"	94500001	94600000	0.24888
"Ca_s1__1"	94600001	94700000	0.37836
"Ca_s1__1"	94700001	94800000	0.32364
"Ca_s1__1"	94800001	94900000	0.2279
"Ca_s1__1"	94900001	95000000	0.39285
"Ca_s1__1"	95000001	95100000	0.3821
"Ca_s1__1"	95100001	95200000	0.30741
"Ca_s1__1"	95200001	95300000	0.3822
"Ca_s1__1"	95300001	95400000	0.33492
"Ca_s1__1"	95400001	95500000	0.28528
"Ca_s1__1"	95500001	95600000	0.31837
"Ca_s1__1"	95600001	95700000	0.31359
"Ca_s1__1"	95700001	95800000	0.24945
"Ca_s1__1"	95800001	95900000	0.26218
"Ca_s1__1"	95900001	96000000	0.1457
"Ca_s1__1"	96000001	96100000	0.12711
"Ca_s1__1"	96100001	96200000	0.17444
"Ca_s1__1"	96200001	96300000	0.16079
"Ca_s1__1"	96300001	96400000	0.27234
"Ca_s1__1"	96400001	96500000	0.28556
"Ca_s1__1"	96500001	96600000	0.39798
"Ca_s1__1"	96600001	96700000	0.34329
"Ca_s1__1"	96700001	96800000	0.29136
"Ca_s1__1"	96800001	96900000	0.34586
"Ca_s1__1"	96900001	97000000	0.41376
"Ca_s1__1"	97000001	97100000	0.40387
"Ca_s1__1"	97100001	97200000	0.32402
"Ca_s1__1"	97200001	97300000	0.33866
"Ca_s1__1"	97300001	97400000	0.45149
"Ca_s1__1"	97400001	97500000	0.41822
"Ca_s1__1"	97500001	97600000	0.30122
"Ca_s1__1"	97600001	97700000	0.27717
"Ca_s1__1"	97700001	97800000	0.37314
"Ca_s1__1"	97800001	97900000	0.37558
"Ca_s1__1"	97900001	98000000	0.40821
"Ca_s1__1"	98000001	98100000	0.39768
"Ca_s1__1"	98100001	98200000	0.44311
"Ca_s1__1"	98200001	98300000	0.36606
"Ca_s1__1"	98300001	98400000	0.34692
"Ca_s1__1"	98400001	98500000	0.407
"Ca_s1__1"	98500001	98600000	0.48284
"Ca_s1__1"	98600001	98700000	0.44784
"Ca_s1__1"	98700001	98800000	0.36417
"Ca_s1__1"	98800001	98900000	0.30225
"Ca_s1__1"	98900001	99000000	0.28801
"Ca_s1__1"	99000001	99100000	0.37324
"Ca_s1__1"	99100001	99200000	0.40931
"Ca_s1__1"	99200001	99300000	0.35303
"Ca_s1__1"	99300001	99400000	0.33742
"Ca_s1__1"	99400001	99500000	0.37771
"Ca_s1__1"	99500001	99600000	0.40418
"Ca_s1__1"	99600001	99700000	0.43859
"Ca_s1__1"	99700001	99800000	0.32554
"Ca_s1__1"	99800001	99900000	0.3356
"Ca_s1__1"	99900001	100000000	0.38637
"Ca_s1__1"	100000001	100100000	0.38068
"Ca_s1__1"	100100001	100200000	0.32501
"Ca_s1__1"	100200001	100300000	0.4055
"Ca_s1__1"	100300001	100400000	0.38269
"Ca_s1__1"	100400001	100500000	0.40593
"Ca_s1__1"	100500001	100600000	0.47995
"Ca_s1__1"	100600001	100700000	0.42527
"Ca_s1__1"	100700001	100800000	0.43712
"Ca_s1__1"	100800001	100900000	0.42123
"Ca_s1__1"	100900001	101000000	0.20371
"Ca_s1__1"	101000001	101100000	0.16776
"Ca_s1__1"	101100001	101200000	0.33998
"Ca_s1__1"	101200001	101300000	0.25725
"Ca_s1__1"	101300001	101400000	0.27948
"Ca_s1__1"	101400001	101500000	0.29106
"Ca_s1__1"	101500001	101600000	0.27574
"Ca_s1__1"	101600001	101700000	0.25602
"Ca_s1__1"	101700001	101800000	0.33769
"Ca_s1__1"	101800001	101900000	0.38063
"Ca_s1__1"	101900001	102000000	0.42452
"Ca_s1__1"	102000001	102100000	0.31814
"Ca_s1__1"	102100001	102200000	0.38666
"Ca_s1__1"	102200001	102300000	0.35984
"Ca_s1__1"	102300001	102400000	0.40968
"Ca_s1__1"	102400001	102500000	0.36075
"Ca_s1__1"	102500001	102600000	0.41882
"Ca_s1__1"	102600001	102700000	0.33158
"Ca_s1__1"	102700001	102800000	0.32294
"Ca_s1__1"	102800001	102900000	0.26572
"Ca_s1__1"	102900001	103000000	0.35792
"Ca_s1__1"	103000001	103100000	0.4159
"Ca_s1__1"	103100001	103200000	0.38082
"Ca_s1__1"	103200001	103300000	0.43765
"Ca_s1__1"	103300001	103400000	0.47486
"Ca_s1__1"	103400001	103500000	0.43287
"Ca_s1__1"	103500001	103600000	0.35311
"Ca_s1__1"	103600001	103700000	0.39803
"Ca_s1__1"	103700001	103800000	0.40693
"Ca_s1__1"	103800001	103900000	0.4466
"Ca_s1__1"	103900001	104000000	0.36846
"Ca_s1__1"	104000001	104100000	0.39388
"Ca_s1__1"	104100001	104200000	0.45991
"Ca_s1__1"	104200001	104300000	0.51276
"Ca_s1__1"	104300001	104400000	0.46285
"Ca_s1__1"	104400001	104500000	0.52107
"Ca_s1__1"	104500001	104600000	0.4354
"Ca_s1__1"	104600001	104700000	0.40742
"Ca_s1__1"	104700001	104800000	0.42442
"Ca_s1__1"	104800001	104900000	0.41123
"Ca_s1__1"	104900001	105000000	0.42377
"Ca_s1__1"	105000001	105100000	0.39739
"Ca_s1__1"	105100001	105200000	0.32688
"Ca_s1__1"	105200001	105300000	0.37317
"Ca_s1__1"	105300001	105400000	0.37239
"Ca_s1__1"	105400001	105500000	0.41774
"Ca_s1__1"	105500001	105600000	0.41594
"Ca_s1__1"	105600001	105700000	0.32777
"Ca_s1__1"	105700001	105800000	0.37276
"Ca_s1__1"	105800001	105900000	0.45372
"Ca_s1__1"	105900001	106000000	0.45243
"Ca_s1__1"	106000001	106100000	0.40502
"Ca_s1__1"	106100001	106200000	0.46635
"Ca_s1__1"	106200001	106300000	0.47153
"Ca_s1__1"	106300001	106400000	0.33876
"Ca_s1__1"	106400001	106500000	0.38592
"Ca_s1__1"	106500001	106600000	0.43508
"Ca_s1__1"	106600001	106700000	0.48312
"Ca_s1__1"	106700001	106800000	0.46782
"Ca_s1__1"	106800001	106900000	0.31883
"Ca_s1__1"	106900001	107000000	0.45924
"Ca_s1__1"	107000001	107100000	0.43009
"Ca_s1__1"	107100001	107200000	0.48077
"Ca_s1__1"	107200001	107300000	0.31803
"Ca_s1__1"	107300001	107400000	0.37566
"Ca_s1__1"	107400001	107500000	0.30461
"Ca_s1__1"	107500001	107600000	0.34004
"Ca_s1__1"	107600001	107700000	0.36055
"Ca_s1__1"	107700001	107800000	0.42118
"Ca_s1__1"	107800001	107900000	0.49205
"Ca_s1__1"	107900001	108000000	0.39953
"Ca_s1__1"	108000001	108100000	0.49346
"Ca_s1__1"	108100001	108200000	0.42182
"Ca_s1__1"	108200001	108300000	0.36285
"Ca_s1__1"	108300001	108400000	0.53466
"Ca_s1__1"	108400001	108500000	0.41617
"Ca_s1__1"	108500001	108600000	0.46358
"Ca_s1__1"	108600001	108700000	0.50247
"Ca_s1__1"	108700001	108800000	0.43054
"Ca_s1__1"	108800001	108900000	0.45261
"Ca_s1__1"	108900001	109000000	0.35236
"Ca_s1__1"	109000001	109100000	0.49443
"Ca_s1__1"	109100001	109200000	0.38222
"Ca_s1__1"	109200001	109300000	0.45264
"Ca_s1__1"	109300001	109400000	0.26959
"Ca_s1__1"	109400001	109500000	0.30314
"Ca_s1__1"	109500001	109600000	0.39466
"Ca_s1__1"	109600001	109700000	0.45383
"Ca_s1__1"	109700001	109800000	0.37085
"Ca_s1__1"	109800001	109900000	0.39233
"Ca_s1__1"	109900001	110000000	0.47595
"Ca_s1__1"	110000001	110100000	0.44781
"Ca_s1__1"	110100001	110200000	0.45228
"Ca_s1__1"	110200001	110300000	0.47871
"Ca_s1__1"	110300001	110400000	0.48175
"Ca_s1__1"	110400001	110500000	0.47091
"Ca_s1__1"	110500001	110600000	0.4617
"Ca_s1__1"	110600001	110700000	0.46937
"Ca_s1__1"	110700001	110800000	0.40034
"Ca_s1__1"	110800001	110900000	0.37329
"Ca_s1__1"	110900001	111000000	0.46557
"Ca_s1__1"	111000001	111100000	0.46623
"Ca_s1__1"	111100001	111200000	0.50781
"Ca_s1__1"	111200001	111300000	0.51817
"Ca_s1__1"	111300001	111400000	0.46745
"Ca_s1__1"	111400001	111500000	0.49442
"Ca_s1__1"	111500001	111600000	0.52819
"Ca_s1__1"	111600001	111700000	0.46191
"Ca_s1__1"	111700001	111800000	0.43673
"Ca_s1__1"	111800001	111900000	0.38866
"Ca_s1__1"	111900001	112000000	0.44925
"Ca_s1__1"	112000001	112100000	0.52871
"Ca_s1__1"	112100001	112200000	0.41074
"Ca_s1__1"	112200001	112300000	0.53186
"Ca_s1__1"	112300001	112400000	0.46355
"Ca_s1__1"	112400001	112500000	0.35544
"Ca_s1__1"	112500001	112600000	0.482
"Ca_s1__1"	112600001	112700000	0.2437
"Ca_s1__1"	112700001	112800000	0.2145
"Ca_s1__1"	112800001	112900000	0.26963
"Ca_s1__1"	112900001	113000000	0.22437
"Ca_s1__1"	113000001	113100000	0.16795
"Ca_s1__1"	113100001	113200000	0.2003
"Ca_s1__1"	113200001	113300000	0.30358
"Ca_s1__1"	113300001	113400000	0.27993
"Ca_s1__1"	113400001	113500000	0.23297
"Ca_s1__1"	113500001	113600000	0.18073
"Ca_s1__1"	113600001	113700000	0.18823
"Ca_s1__1"	113700001	113800000	0.2545
"Ca_s1__1"	113800001	113900000	0.33409
"Ca_s1__1"	113900001	114000000	0.26299
"Ca_s1__1"	114000001	114100000	0.139
"Ca_s1__1"	114100001	114200000	0.30491
"Ca_s1__1"	114200001	114300000	0.32994
"Ca_s1__1"	114300001	114400000	0.30945
"Ca_s1__1"	114400001	114500000	0.40226
"Ca_s1__1"	114500001	114600000	0.36638
"Ca_s1__1"	114600001	114700000	0.31923
"Ca_s1__1"	114700001	114800000	0.40225
"Ca_s1__1"	114800001	114900000	0.38986
"Ca_s1__1"	114900001	115000000	0.27865
"Ca_s1__1"	115000001	115100000	0.37964
"Ca_s1__1"	115100001	115200000	0.45089
"Ca_s1__1"	115200001	115300000	0.3799
"Ca_s1__1"	115300001	115400000	0.42259
"Ca_s1__1"	115400001	115500000	0.47429
"Ca_s1__1"	115500001	115600000	0.52138
"Ca_s1__1"	115600001	115700000	0.51203
"Ca_s1__1"	115700001	115800000	0.36877
"Ca_s1__1"	115800001	115900000	0.47792
"Ca_s1__1"	115900001	116000000	0.4111
"Ca_s1__1"	116000001	116100000	0.42961
"Ca_s1__1"	116100001	116200000	0.42826
"Ca_s1__1"	116200001	116300000	0.3859
"Ca_s1__1"	116300001	116400000	0.47011
