"Scaffold"	"Start"	"End"	"Prop_CDS"
"Ca_s1__1"	62000001	62100000	0
"Ca_s1__1"	62100001	62200000	0
"Ca_s1__1"	62200001	62300000	0
"Ca_s1__1"	62300001	62400000	0
"Ca_s1__1"	62400001	62500000	0
"Ca_s1__1"	62500001	62600000	0
"Ca_s1__1"	62600001	62700000	0.0162
"Ca_s1__1"	62700001	62800000	0.00421
"Ca_s1__1"	62800001	62900000	0.01894
"Ca_s1__1"	62900001	63000000	0.00986
"Ca_s1__1"	63000001	63100000	0.01162
"Ca_s1__1"	63100001	63200000	0.01169
"Ca_s1__1"	63200001	63300000	0
"Ca_s1__1"	63300001	63400000	0.0475
"Ca_s1__1"	63400001	63500000	0
"Ca_s1__1"	63500001	63600000	0.03488
"Ca_s1__1"	63600001	63700000	0.0015
"Ca_s1__1"	63700001	63800000	0
"Ca_s1__1"	63800001	63900000	0
"Ca_s1__1"	63900001	64000000	0.01795
"Ca_s1__1"	64000001	64100000	0
"Ca_s1__1"	64100001	64200000	0
"Ca_s1__1"	64200001	64300000	0
"Ca_s1__1"	64300001	64400000	0
"Ca_s1__1"	64400001	64500000	0.00864
"Ca_s1__1"	64500001	64600000	0
"Ca_s1__1"	64600001	64700000	0
"Ca_s1__1"	64700001	64800000	0
"Ca_s1__1"	64800001	64900000	0
"Ca_s1__1"	64900001	65000000	0
"Ca_s1__1"	65000001	65100000	0
"Ca_s1__1"	65100001	65200000	0
"Ca_s1__1"	65200001	65300000	0.00723
"Ca_s1__1"	65300001	65400000	0
"Ca_s1__1"	65400001	65500000	0
"Ca_s1__1"	65500001	65600000	0.00008
"Ca_s1__1"	65600001	65700000	0.00436
"Ca_s1__1"	65700001	65800000	0.00034
"Ca_s1__1"	65800001	65900000	0
"Ca_s1__1"	65900001	66000000	0
"Ca_s1__1"	66000001	66100000	0
"Ca_s1__1"	66100001	66200000	0
"Ca_s1__1"	66200001	66300000	0.00568
"Ca_s1__1"	66300001	66400000	0
"Ca_s1__1"	66400001	66500000	0
"Ca_s1__1"	66500001	66600000	0
"Ca_s1__1"	66600001	66700000	0
"Ca_s1__1"	66700001	66800000	0
"Ca_s1__1"	66800001	66900000	0
"Ca_s1__1"	66900001	67000000	0
"Ca_s1__1"	67000001	67100000	0
"Ca_s1__1"	67100001	67200000	0
"Ca_s1__1"	67200001	67300000	0
"Ca_s1__1"	67300001	67400000	0
"Ca_s1__1"	67400001	67500000	0
"Ca_s1__1"	67500001	67600000	0.00859
"Ca_s1__1"	67600001	67700000	0
"Ca_s1__1"	67700001	67800000	0.00961
"Ca_s1__1"	67800001	67900000	0
"Ca_s1__1"	67900001	68000000	0.00704
"Ca_s1__1"	68000001	68100000	0
"Ca_s1__1"	68100001	68200000	0
"Ca_s1__1"	68200001	68300000	0
"Ca_s1__1"	68300001	68400000	0
"Ca_s1__1"	68400001	68500000	0.01342
"Ca_s1__1"	68500001	68600000	0
"Ca_s1__1"	68600001	68700000	0
"Ca_s1__1"	68700001	68800000	0
"Ca_s1__1"	68800001	68900000	0
"Ca_s1__1"	68900001	69000000	0.02695
"Ca_s1__1"	69000001	69100000	0
"Ca_s1__1"	69100001	69200000	0.04361
"Ca_s1__1"	69200001	69300000	0.01837
"Ca_s1__1"	69300001	69400000	0.00787
"Ca_s1__1"	69400001	69500000	0.00774
"Ca_s1__1"	69500001	69600000	0
"Ca_s1__1"	69600001	69700000	0
"Ca_s1__1"	69700001	69800000	0
"Ca_s1__1"	69800001	69900000	0.01104
"Ca_s1__1"	69900001	70000000	0.08145
"Ca_s1__1"	70000001	70100000	0.04548
"Ca_s1__1"	70100001	70200000	0.00163
"Ca_s1__1"	70200001	70300000	0
"Ca_s1__1"	70300001	70400000	0
"Ca_s1__1"	70400001	70500000	0
"Ca_s1__1"	70500001	70600000	0.00242
"Ca_s1__1"	70600001	70700000	0.00554
"Ca_s1__1"	70700001	70800000	0.00793
"Ca_s1__1"	70800001	70900000	0.00354
"Ca_s1__1"	70900001	71000000	0
"Ca_s1__1"	71000001	71100000	0
"Ca_s1__1"	71100001	71200000	0
"Ca_s1__1"	71200001	71300000	0.00932
"Ca_s1__1"	71300001	71400000	0
"Ca_s1__1"	71400001	71500000	0
"Ca_s1__1"	71500001	71600000	0.0411
"Ca_s1__1"	71600001	71700000	0.00465
"Ca_s1__1"	71700001	71800000	0
"Ca_s1__1"	71800001	71900000	0.02333
"Ca_s1__1"	71900001	72000000	0
"Ca_s1__1"	72000001	72100000	0
"Ca_s1__1"	72100001	72200000	0
"Ca_s1__1"	72200001	72300000	0.03144
"Ca_s1__1"	72300001	72400000	0.00709
"Ca_s1__1"	72400001	72500000	0.00069
"Ca_s1__1"	72500001	72600000	0.01915
"Ca_s1__1"	72600001	72700000	0.00267
"Ca_s1__1"	72700001	72800000	0.0001
"Ca_s1__1"	72800001	72900000	0
"Ca_s1__1"	72900001	73000000	0
"Ca_s1__1"	73000001	73100000	0
"Ca_s1__1"	73100001	73200000	0
"Ca_s1__1"	73200001	73300000	0
"Ca_s1__1"	73300001	73400000	0
"Ca_s1__1"	73400001	73500000	0
"Ca_s1__1"	73500001	73600000	0.02028
"Ca_s1__1"	73600001	73700000	0.01086
"Ca_s1__1"	73700001	73800000	0
"Ca_s1__1"	73800001	73900000	0.01112
"Ca_s1__1"	73900001	74000000	0.05306
"Ca_s1__1"	74000001	74100000	0.0204
"Ca_s1__1"	74100001	74200000	0.04279
"Ca_s1__1"	74200001	74300000	0.00461
"Ca_s1__1"	74300001	74400000	0.00088
"Ca_s1__1"	74400001	74500000	0.03133
"Ca_s1__1"	74500001	74600000	0
"Ca_s1__1"	74600001	74700000	0
"Ca_s1__1"	74700001	74800000	0.01158
"Ca_s1__1"	74800001	74900000	0
"Ca_s1__1"	74900001	75000000	0
"Ca_s1__1"	75000001	75100000	0
"Ca_s1__1"	75100001	75200000	0
"Ca_s1__1"	75200001	75300000	0
"Ca_s1__1"	75300001	75400000	0.00728
"Ca_s1__1"	75400001	75500000	0.03665
"Ca_s1__1"	75500001	75600000	0.03375
"Ca_s1__1"	75600001	75700000	0.00221
"Ca_s1__1"	75700001	75800000	0.02567
"Ca_s1__1"	75800001	75900000	0.0126
"Ca_s1__1"	75900001	76000000	0
"Ca_s1__1"	76000001	76100000	0.03456
"Ca_s1__1"	76100001	76200000	0.01696
"Ca_s1__1"	76200001	76300000	0
"Ca_s1__1"	76300001	76400000	0
"Ca_s1__1"	76400001	76500000	0
"Ca_s1__1"	76500001	76600000	0
"Ca_s1__1"	76600001	76700000	0
"Ca_s1__1"	76700001	76800000	0
"Ca_s1__1"	76800001	76900000	0
"Ca_s1__1"	76900001	77000000	0
"Ca_s1__1"	77000001	77100000	0
"Ca_s1__1"	77100001	77200000	0
"Ca_s1__1"	77200001	77300000	0
"Ca_s1__1"	77300001	77400000	0
"Ca_s1__1"	77400001	77500000	0
"Ca_s1__1"	77500001	77600000	0
"Ca_s1__1"	77600001	77700000	0
"Ca_s1__1"	77700001	77800000	0
"Ca_s1__1"	77800001	77900000	0
"Ca_s1__1"	77900001	78000000	0
"Ca_s1__1"	78000001	78100000	0
"Ca_s1__1"	78100001	78200000	0
"Ca_s1__1"	78200001	78300000	0
"Ca_s1__1"	78300001	78400000	0
"Ca_s1__1"	78400001	78500000	0
"Ca_s1__1"	78500001	78600000	0
"Ca_s1__1"	78600001	78700000	0
"Ca_s1__1"	78700001	78800000	0
"Ca_s1__1"	78800001	78900000	0
"Ca_s1__1"	78900001	79000000	0
"Ca_s1__1"	79000001	79100000	0
"Ca_s1__1"	79100001	79200000	0
"Ca_s1__1"	79200001	79300000	0
"Ca_s1__1"	79300001	79400000	0
"Ca_s1__1"	79400001	79500000	0
"Ca_s1__1"	79500001	79600000	0
"Ca_s1__1"	79600001	79700000	0
"Ca_s1__1"	79700001	79800000	0
"Ca_s1__1"	79800001	79900000	0
"Ca_s1__1"	79900001	80000000	0
"Ca_s1__1"	80000001	80100000	0
"Ca_s1__1"	80100001	80200000	0.02939
"Ca_s1__1"	80200001	80300000	0
"Ca_s1__1"	80300001	80400000	0
"Ca_s1__1"	80400001	80500000	0
"Ca_s1__1"	80500001	80600000	0
"Ca_s1__1"	80600001	80700000	0
"Ca_s1__1"	80700001	80800000	0
"Ca_s1__1"	80800001	80900000	0
"Ca_s1__1"	80900001	81000000	0
"Ca_s1__1"	81000001	81100000	0
"Ca_s1__1"	81100001	81200000	0
"Ca_s1__1"	81200001	81300000	0
"Ca_s1__1"	81300001	81400000	0
"Ca_s1__1"	81400001	81500000	0
"Ca_s1__1"	81500001	81600000	0
"Ca_s1__1"	81600001	81700000	0
"Ca_s1__1"	81700001	81800000	0
"Ca_s1__1"	81800001	81900000	0
"Ca_s1__1"	81900001	82000000	0
"Ca_s1__1"	82000001	82100000	0
"Ca_s1__1"	82100001	82200000	0
"Ca_s1__1"	82200001	82300000	0
"Ca_s1__1"	82300001	82400000	0
"Ca_s1__1"	82400001	82500000	0
"Ca_s1__1"	82500001	82600000	0
"Ca_s1__1"	82600001	82700000	0
"Ca_s1__1"	82700001	82800000	0.00714
"Ca_s1__1"	82800001	82900000	0.00154
"Ca_s1__1"	82900001	83000000	0.00217
"Ca_s1__1"	83000001	83100000	0.00081
"Ca_s1__1"	83100001	83200000	0.00238
"Ca_s1__1"	83200001	83300000	0.00206
"Ca_s1__1"	83300001	83400000	0.00265
"Ca_s1__1"	83400001	83500000	0.00151
"Ca_s1__1"	83500001	83600000	0.01433
"Ca_s1__1"	83600001	83700000	0.00538
"Ca_s1__1"	83700001	83800000	0.00277
"Ca_s1__1"	83800001	83900000	0.00015
"Ca_s1__1"	83900001	84000000	0
"Ca_s1__1"	84000001	84100000	0
"Ca_s1__1"	84100001	84200000	0
"Ca_s1__1"	84200001	84300000	0
"Ca_s1__1"	84300001	84400000	0
"Ca_s1__1"	84400001	84500000	0
"Ca_s1__1"	84500001	84600000	0
"Ca_s1__1"	84600001	84700000	0
"Ca_s1__1"	84700001	84800000	0
"Ca_s1__1"	84800001	84900000	0
"Ca_s1__1"	84900001	85000000	0
"Ca_s1__1"	85000001	85100000	0
"Ca_s1__1"	85100001	85200000	0
"Ca_s1__1"	85200001	85300000	0
"Ca_s1__1"	85300001	85400000	0
"Ca_s1__1"	85400001	85500000	0
"Ca_s1__1"	85500001	85600000	0
"Ca_s1__1"	85600001	85700000	0
"Ca_s1__1"	85700001	85800000	0
"Ca_s1__1"	85800001	85900000	0
"Ca_s1__1"	85900001	86000000	0
"Ca_s1__1"	86000001	86100000	0
"Ca_s1__1"	86100001	86200000	0
"Ca_s1__1"	86200001	86300000	0
"Ca_s1__1"	86300001	86400000	0
"Ca_s1__1"	86400001	86500000	0
"Ca_s1__1"	86500001	86600000	0
"Ca_s1__1"	86600001	86700000	0
"Ca_s1__1"	86700001	86800000	0
"Ca_s1__1"	86800001	86900000	0
"Ca_s1__1"	86900001	87000000	0
"Ca_s1__1"	87000001	87100000	0
"Ca_s1__1"	87100001	87200000	0
"Ca_s1__1"	87200001	87300000	0
"Ca_s1__1"	87300001	87400000	0
"Ca_s1__1"	87400001	87500000	0
"Ca_s1__1"	87500001	87600000	0
"Ca_s1__1"	87600001	87700000	0
"Ca_s1__1"	87700001	87800000	0
"Ca_s1__1"	87800001	87900000	0
"Ca_s1__1"	87900001	88000000	0
"Ca_s1__1"	88000001	88100000	0
"Ca_s1__1"	88100001	88200000	0
"Ca_s1__1"	88200001	88300000	0
"Ca_s1__1"	88300001	88400000	0
"Ca_s1__1"	88400001	88500000	0
"Ca_s1__1"	88500001	88600000	0
"Ca_s1__1"	88600001	88700000	0
"Ca_s1__1"	88700001	88800000	0
"Ca_s1__1"	88800001	88900000	0
"Ca_s1__1"	88900001	89000000	0
"Ca_s1__1"	89000001	89100000	0
"Ca_s1__1"	89100001	89200000	0
"Ca_s1__1"	89200001	89300000	0
"Ca_s1__1"	89300001	89400000	0
"Ca_s1__1"	89400001	89500000	0
"Ca_s1__1"	89500001	89600000	0
"Ca_s1__1"	89600001	89700000	0
"Ca_s1__1"	89700001	89800000	0.00537
"Ca_s1__1"	89800001	89900000	0.01065
"Ca_s1__1"	89900001	90000000	0.01897
"Ca_s1__1"	90000001	90100000	0
"Ca_s1__1"	90100001	90200000	0
"Ca_s1__1"	90200001	90300000	0
"Ca_s1__1"	90300001	90400000	0
"Ca_s1__1"	90400001	90500000	0.00584
"Ca_s1__1"	90500001	90600000	0
"Ca_s1__1"	90600001	90700000	0
"Ca_s1__1"	90700001	90800000	0
"Ca_s1__1"	90800001	90900000	0
"Ca_s1__1"	90900001	91000000	0
"Ca_s1__1"	91000001	91100000	0.00308
"Ca_s1__1"	91100001	91200000	0.00306
"Ca_s1__1"	91200001	91300000	0.00918
"Ca_s1__1"	91300001	91400000	0.01052
"Ca_s1__1"	91400001	91500000	0.00904
"Ca_s1__1"	91500001	91600000	0
"Ca_s1__1"	91600001	91700000	0.023
"Ca_s1__1"	91700001	91800000	0.08718
"Ca_s1__1"	91800001	91900000	0.07641
"Ca_s1__1"	91900001	92000000	0.00983
"Ca_s1__1"	92000001	92100000	0.02232
"Ca_s1__1"	92100001	92200000	0.06514
"Ca_s1__1"	92200001	92300000	0.0033
"Ca_s1__1"	92300001	92400000	0
"Ca_s1__1"	92400001	92500000	0
"Ca_s1__1"	92500001	92600000	0
"Ca_s1__1"	92600001	92700000	0
"Ca_s1__1"	92700001	92800000	0.02175
"Ca_s1__1"	92800001	92900000	0.0308
"Ca_s1__1"	92900001	93000000	0.01292
"Ca_s1__1"	93000001	93100000	0.01147
"Ca_s1__1"	93100001	93200000	0.02654
"Ca_s1__1"	93200001	93300000	0
"Ca_s1__1"	93300001	93400000	0
"Ca_s1__1"	93400001	93500000	0
"Ca_s1__1"	93500001	93600000	0
"Ca_s1__1"	93600001	93700000	0
"Ca_s1__1"	93700001	93800000	0.01391
"Ca_s1__1"	93800001	93900000	0.00602
"Ca_s1__1"	93900001	94000000	0.00915
"Ca_s1__1"	94000001	94100000	0.05423
"Ca_s1__1"	94100001	94200000	0
"Ca_s1__1"	94200001	94300000	0.01095
"Ca_s1__1"	94300001	94400000	0
"Ca_s1__1"	94400001	94500000	0
"Ca_s1__1"	94500001	94600000	0
"Ca_s1__1"	94600001	94700000	0
"Ca_s1__1"	94700001	94800000	0
"Ca_s1__1"	94800001	94900000	0
"Ca_s1__1"	94900001	95000000	0
"Ca_s1__1"	95000001	95100000	0
"Ca_s1__1"	95100001	95200000	0
"Ca_s1__1"	95200001	95300000	0
"Ca_s1__1"	95300001	95400000	0
"Ca_s1__1"	95400001	95500000	0
"Ca_s1__1"	95500001	95600000	0
"Ca_s1__1"	95600001	95700000	0
"Ca_s1__1"	95700001	95800000	0
"Ca_s1__1"	95800001	95900000	0
"Ca_s1__1"	95900001	96000000	0
"Ca_s1__1"	96000001	96100000	0
"Ca_s1__1"	96100001	96200000	0
"Ca_s1__1"	96200001	96300000	0.00306
"Ca_s1__1"	96300001	96400000	0.00363
"Ca_s1__1"	96400001	96500000	0
"Ca_s1__1"	96500001	96600000	0
"Ca_s1__1"	96600001	96700000	0.00058
"Ca_s1__1"	96700001	96800000	0
"Ca_s1__1"	96800001	96900000	0
"Ca_s1__1"	96900001	97000000	0
"Ca_s1__1"	97000001	97100000	0
"Ca_s1__1"	97100001	97200000	0
"Ca_s1__1"	97200001	97300000	0
"Ca_s1__1"	97300001	97400000	0
"Ca_s1__1"	97400001	97500000	0
"Ca_s1__1"	97500001	97600000	0
"Ca_s1__1"	97600001	97700000	0
"Ca_s1__1"	97700001	97800000	0
"Ca_s1__1"	97800001	97900000	0.00329
"Ca_s1__1"	97900001	98000000	0
"Ca_s1__1"	98000001	98100000	0
"Ca_s1__1"	98100001	98200000	0
"Ca_s1__1"	98200001	98300000	0
"Ca_s1__1"	98300001	98400000	0
"Ca_s1__1"	98400001	98500000	0
"Ca_s1__1"	98500001	98600000	0
"Ca_s1__1"	98600001	98700000	0
"Ca_s1__1"	98700001	98800000	0
"Ca_s1__1"	98800001	98900000	0
"Ca_s1__1"	98900001	99000000	0
"Ca_s1__1"	99000001	99100000	0
"Ca_s1__1"	99100001	99200000	0
"Ca_s1__1"	99200001	99300000	0
"Ca_s1__1"	99300001	99400000	0
"Ca_s1__1"	99400001	99500000	0
"Ca_s1__1"	99500001	99600000	0
"Ca_s1__1"	99600001	99700000	0
"Ca_s1__1"	99700001	99800000	0
"Ca_s1__1"	99800001	99900000	0
"Ca_s1__1"	99900001	100000000	0
"Ca_s1__1"	100000001	100100000	0
"Ca_s1__1"	100100001	100200000	0
"Ca_s1__1"	100200001	100300000	0
"Ca_s1__1"	100300001	100400000	0
"Ca_s1__1"	100400001	100500000	0
"Ca_s1__1"	100500001	100600000	0
"Ca_s1__1"	100600001	100700000	0
"Ca_s1__1"	100700001	100800000	0
"Ca_s1__1"	100800001	100900000	0
"Ca_s1__1"	100900001	101000000	0
"Ca_s1__1"	101000001	101100000	0
"Ca_s1__1"	101100001	101200000	0
"Ca_s1__1"	101200001	101300000	0
"Ca_s1__1"	101300001	101400000	0
"Ca_s1__1"	101400001	101500000	0
"Ca_s1__1"	101500001	101600000	0
"Ca_s1__1"	101600001	101700000	0
"Ca_s1__1"	101700001	101800000	0
"Ca_s1__1"	101800001	101900000	0
"Ca_s1__1"	101900001	102000000	0
"Ca_s1__1"	102000001	102100000	0
"Ca_s1__1"	102100001	102200000	0
"Ca_s1__1"	102200001	102300000	0
"Ca_s1__1"	102300001	102400000	0
"Ca_s1__1"	102400001	102500000	0
"Ca_s1__1"	102500001	102600000	0
"Ca_s1__1"	102600001	102700000	0
"Ca_s1__1"	102700001	102800000	0
"Ca_s1__1"	102800001	102900000	0
"Ca_s1__1"	102900001	103000000	0
"Ca_s1__1"	103000001	103100000	0
"Ca_s1__1"	103100001	103200000	0
"Ca_s1__1"	103200001	103300000	0
"Ca_s1__1"	103300001	103400000	0
"Ca_s1__1"	103400001	103500000	0
"Ca_s1__1"	103500001	103600000	0
"Ca_s1__1"	103600001	103700000	0
"Ca_s1__1"	103700001	103800000	0
"Ca_s1__1"	103800001	103900000	0
"Ca_s1__1"	103900001	104000000	0
"Ca_s1__1"	104000001	104100000	0
"Ca_s1__1"	104100001	104200000	0
"Ca_s1__1"	104200001	104300000	0
"Ca_s1__1"	104300001	104400000	0
"Ca_s1__1"	104400001	104500000	0
"Ca_s1__1"	104500001	104600000	0
"Ca_s1__1"	104600001	104700000	0
"Ca_s1__1"	104700001	104800000	0
"Ca_s1__1"	104800001	104900000	0.00321
"Ca_s1__1"	104900001	105000000	0
"Ca_s1__1"	105000001	105100000	0
"Ca_s1__1"	105100001	105200000	0
"Ca_s1__1"	105200001	105300000	0
"Ca_s1__1"	105300001	105400000	0
"Ca_s1__1"	105400001	105500000	0
"Ca_s1__1"	105500001	105600000	0
"Ca_s1__1"	105600001	105700000	0
"Ca_s1__1"	105700001	105800000	0
"Ca_s1__1"	105800001	105900000	0
"Ca_s1__1"	105900001	106000000	0
"Ca_s1__1"	106000001	106100000	0
"Ca_s1__1"	106100001	106200000	0
"Ca_s1__1"	106200001	106300000	0
"Ca_s1__1"	106300001	106400000	0
"Ca_s1__1"	106400001	106500000	0
"Ca_s1__1"	106500001	106600000	0
"Ca_s1__1"	106600001	106700000	0
"Ca_s1__1"	106700001	106800000	0
"Ca_s1__1"	106800001	106900000	0
"Ca_s1__1"	106900001	107000000	0
"Ca_s1__1"	107000001	107100000	0
"Ca_s1__1"	107100001	107200000	0
"Ca_s1__1"	107200001	107300000	0.0131
"Ca_s1__1"	107300001	107400000	0.00457
"Ca_s1__1"	107400001	107500000	0
"Ca_s1__1"	107500001	107600000	0.01499
"Ca_s1__1"	107600001	107700000	0
"Ca_s1__1"	107700001	107800000	0
"Ca_s1__1"	107800001	107900000	0
"Ca_s1__1"	107900001	108000000	0
"Ca_s1__1"	108000001	108100000	0
"Ca_s1__1"	108100001	108200000	0
"Ca_s1__1"	108200001	108300000	0
"Ca_s1__1"	108300001	108400000	0
"Ca_s1__1"	108400001	108500000	0
"Ca_s1__1"	108500001	108600000	0.00509
"Ca_s1__1"	108600001	108700000	0.00435
"Ca_s1__1"	108700001	108800000	0.01299
"Ca_s1__1"	108800001	108900000	0.00128
"Ca_s1__1"	108900001	109000000	0.00012
"Ca_s1__1"	109000001	109100000	0
"Ca_s1__1"	109100001	109200000	0.00107
"Ca_s1__1"	109200001	109300000	0
"Ca_s1__1"	109300001	109400000	0.01009
"Ca_s1__1"	109400001	109500000	0.02635
"Ca_s1__1"	109500001	109600000	0
"Ca_s1__1"	109600001	109700000	0
"Ca_s1__1"	109700001	109800000	0
"Ca_s1__1"	109800001	109900000	0
"Ca_s1__1"	109900001	110000000	0
"Ca_s1__1"	110000001	110100000	0
"Ca_s1__1"	110100001	110200000	0
"Ca_s1__1"	110200001	110300000	0
"Ca_s1__1"	110300001	110400000	0
"Ca_s1__1"	110400001	110500000	0
"Ca_s1__1"	110500001	110600000	0
"Ca_s1__1"	110600001	110700000	0
"Ca_s1__1"	110700001	110800000	0
"Ca_s1__1"	110800001	110900000	0
"Ca_s1__1"	110900001	111000000	0
"Ca_s1__1"	111000001	111100000	0
"Ca_s1__1"	111100001	111200000	0
"Ca_s1__1"	111200001	111300000	0
"Ca_s1__1"	111300001	111400000	0
"Ca_s1__1"	111400001	111500000	0
"Ca_s1__1"	111500001	111600000	0
"Ca_s1__1"	111600001	111700000	0
"Ca_s1__1"	111700001	111800000	0
"Ca_s1__1"	111800001	111900000	0
"Ca_s1__1"	111900001	112000000	0
"Ca_s1__1"	112000001	112100000	0
"Ca_s1__1"	112100001	112200000	0
"Ca_s1__1"	112200001	112300000	0
"Ca_s1__1"	112300001	112400000	0
"Ca_s1__1"	112400001	112500000	0
"Ca_s1__1"	112500001	112600000	0
"Ca_s1__1"	112600001	112700000	0.05228
"Ca_s1__1"	112700001	112800000	0.06403
"Ca_s1__1"	112800001	112900000	0.01476
"Ca_s1__1"	112900001	113000000	0
"Ca_s1__1"	113000001	113100000	0
"Ca_s1__1"	113100001	113200000	0.01308
"Ca_s1__1"	113200001	113300000	0
"Ca_s1__1"	113300001	113400000	0
"Ca_s1__1"	113400001	113500000	0
"Ca_s1__1"	113500001	113600000	0.00578
"Ca_s1__1"	113600001	113700000	0.06031
"Ca_s1__1"	113700001	113800000	0.0592
"Ca_s1__1"	113800001	113900000	0
"Ca_s1__1"	113900001	114000000	0.00803
"Ca_s1__1"	114000001	114100000	0.05951
"Ca_s1__1"	114100001	114200000	0.04715
"Ca_s1__1"	114200001	114300000	0.0576
"Ca_s1__1"	114300001	114400000	0.05173
"Ca_s1__1"	114400001	114500000	0.01042
"Ca_s1__1"	114500001	114600000	0
"Ca_s1__1"	114600001	114700000	0.0236
"Ca_s1__1"	114700001	114800000	0.00191
"Ca_s1__1"	114800001	114900000	0.00421
"Ca_s1__1"	114900001	115000000	0.00833
"Ca_s1__1"	115000001	115100000	0.00852
"Ca_s1__1"	115100001	115200000	0.02213
"Ca_s1__1"	115200001	115300000	0.03709
"Ca_s1__1"	115300001	115400000	0.0315
"Ca_s1__1"	115400001	115500000	0.03682
"Ca_s1__1"	115500001	115600000	0.01071
"Ca_s1__1"	115600001	115700000	0.03708
"Ca_s1__1"	115700001	115800000	0.01639
"Ca_s1__1"	115800001	115900000	0.04567
"Ca_s1__1"	115900001	116000000	0
"Ca_s1__1"	116000001	116100000	0.00839
"Ca_s1__1"	116100001	116200000	0.05399
"Ca_s1__1"	116200001	116300000	0.04389
"Ca_s1__1"	116300001	116400000	0
"Ca_s1__1"	116400001	116500000	0.01855
"Ca_s1__1"	116500001	116600000	0.0292
"Ca_s1__1"	116600001	116700000	0.00417
"Ca_s1__1"	116700001	116800000	0
"Ca_s1__1"	116800001	116900000	0.00817
"Ca_s1__1"	116900001	117000000	0
"Ca_s1__1"	117000001	117100000	0
"Ca_s1__1"	117100001	117200000	0
"Ca_s1__1"	117200001	117300000	0
"Ca_s3__1A"	1	100000	0
"Ca_s3__1A"	100001	200000	0.00987
"Ca_s3__1A"	200001	300000	0.00764
"Ca_s3__1A"	300001	400000	0.01006
"Ca_s3__1A"	400001	500000	0.01314
"Ca_s3__1A"	500001	600000	0.01144
"Ca_s3__1A"	600001	700000	0.00939
"Ca_s3__1A"	700001	800000	0.01384
"Ca_s3__1A"	800001	900000	0.01031
"Ca_s3__1A"	900001	1000000	0
"Ca_s3__1A"	1000001	1100000	0
"Ca_s3__1A"	1100001	1200000	0
"Ca_s3__1A"	1200001	1300000	0
"Ca_s3__1A"	1300001	1400000	0
"Ca_s3__1A"	1400001	1500000	0
"Ca_s3__1A"	1500001	1600000	0
"Ca_s3__1A"	1600001	1700000	0
"Ca_s3__1A"	1700001	1800000	0
"Ca_s3__1A"	1800001	1900000	0
"Ca_s3__1A"	1900001	2000000	0
"Ca_s3__1A"	2000001	2100000	0
"Ca_s3__1A"	2100001	2200000	0
"Ca_s3__1A"	2200001	2300000	0
"Ca_s3__1A"	2300001	2400000	0.00958
"Ca_s3__1A"	2400001	2500000	0.03137
"Ca_s3__1A"	2500001	2600000	0.0725
"Ca_s3__1A"	2600001	2700000	0.00505
"Ca_s3__1A"	2700001	2800000	0.00343
"Ca_s3__1A"	2800001	2900000	0.00569
"Ca_s3__1A"	2900001	3000000	0.00401
"Ca_s3__1A"	3000001	3100000	0.04928
"Ca_s3__1A"	3100001	3200000	0.02063
"Ca_s3__1A"	3200001	3300000	0.02884
"Ca_s3__1A"	3300001	3400000	0.00388
"Ca_s3__1A"	3400001	3500000	0
"Ca_s3__1A"	3500001	3600000	0.04007
"Ca_s3__1A"	3600001	3700000	0.03859
"Ca_s3__1A"	3700001	3800000	0.01855
"Ca_s3__1A"	3800001	3900000	0.02095
"Ca_s3__1A"	3900001	4000000	0.03812
"Ca_s3__1A"	4000001	4100000	0.00561
"Ca_s3__1A"	4100001	4200000	0.0215
"Ca_s3__1A"	4200001	4300000	0.04856
"Ca_s3__1A"	4300001	4400000	0.00673
"Ca_s3__1A"	4400001	4500000	0.02052
"Ca_s3__1A"	4500001	4600000	0
"Ca_s3__1A"	4600001	4700000	0.03492
"Ca_s3__1A"	4700001	4800000	0
"Ca_s3__1A"	4800001	4900000	0.01399
"Ca_s3__1A"	4900001	5000000	0.02398
"Ca_s3__1A"	5000001	5100000	0
"Ca_s3__1A"	5100001	5200000	0
"Ca_s3__1A"	5200001	5300000	0
"Ca_s3__1A"	5300001	5400000	0.00269
"Ca_s3__1A"	5400001	5500000	0.0122
"Ca_s3__1A"	5500001	5600000	0.01171
"Ca_s3__1A"	5600001	5700000	0.01868
"Ca_s3__1A"	5700001	5800000	0.01831
"Ca_s3__1A"	5800001	5900000	0.0001
"Ca_s3__1A"	5900001	6000000	0
"Ca_s3__1A"	6000001	6100000	0.02652
"Ca_s3__1A"	6100001	6200000	0.03077
"Ca_s3__1A"	6200001	6300000	0.01898
"Ca_s3__1A"	6300001	6400000	0.00772
"Ca_s3__1A"	6400001	6500000	0.01878
"Ca_s3__1A"	6500001	6600000	0.01714
"Ca_s3__1A"	6600001	6700000	0.08496
"Ca_s3__1A"	6700001	6800000	0.04412
"Ca_s3__1A"	6800001	6900000	0.01909
"Ca_s3__1A"	6900001	7000000	0
"Ca_s3__1A"	7000001	7100000	0.01394
"Ca_s3__1A"	7100001	7200000	0
"Ca_s3__1A"	7200001	7300000	0
"Ca_s3__1A"	7300001	7400000	0
"Ca_s3__1A"	7400001	7500000	0
"Ca_s3__1A"	7500001	7600000	0
"Ca_s3__1A"	7600001	7700000	0
"Ca_s3__1A"	7700001	7800000	0
"Ca_s3__1A"	7800001	7900000	0
"Ca_s3__1A"	7900001	8000000	0.00651
"Ca_s3__1A"	8000001	8100000	0
